text,label,app,date,char_length,word_count
susah mau ganti no tlpn aja ribet bos apl gak jelas mau ganti no aja bikin naek darah nih apl gila,stres,OVO,2026-01-24 08:33:57,98,21
Lumayang...bwt mnhibur❤️,netral,TikTok,2022-02-10 04:51:43,24,2
ada vocher per1 kali beli gabisa dipakai,netral,Tokopedia,2026-03-27 06:21:08,40,7
"hello PT ovo finansial , bln 12 Des sy dapat penawarn pimjaman modal melalui grab , bgt sy mau ajukan sy di suruh isi data , data sdh selesai tunggu kode otp melalui SMS. sy masukan kode otp sampai dobol itu nmr otp egk jg kunjung bisa , trus brapa hari LG penawaran itu ilang bak di telan bumi,. itinya begini kalau emg egk mau ksh pimjaman jgn ambil alih dr julo ni hanya bikin kecewa banyak para driver , waktu di bawa naungan julo egk ada tuh pake ribet kyk ovo ,JD liat riwayatnya ya bagus egk",sedih,OVO,2026-02-01 19:24:55,498,98
"GOKILLL TOP UP KENA POTONGAN 2 RIBU 😂😂😂 , dari 50 ribu sampe di saldo 48 ribu lwrbiasa yahh ovo well done 👌🏼",netral,OVO,2026-05-08 20:11:07,108,23
mantap....!!!!!,senang,Tokopedia,2026-03-19 22:57:33,15,1
ini gimana saya lupa code security nya apa bisa di buka lagi apk ny padahal masih ada saldo ny lumayan,stres,OVO,2026-01-30 18:21:13,102,20
Saya senang buat hiling didunia maya,senang,TikTok,2023-04-21 18:22:50,36,6
aman banget dalam perjalanan nyaman ramah saefty pokoknya,netral,Gojek,2026-05-25 09:43:36,57,8
kenapa sekarang resep obat tidak langsung otomatis dicantumkan jadi kalo keluar malah hilang resepnya dan harus Konsul lagi,marah,Tokopedia,2026-04-04 14:11:51,123,18
"baru juga sekali pake,udah ditahan aj dananya,penanganannya lama,udah jelas nama,rekening dan history pembeliannya berhasil,mosok narik uang sendiri pake acara ditahan segala",senang,Tokopedia,2026-01-02 04:35:15,174,21
beli obat resep dipersulit,marah,Tokopedia,2026-04-26 21:25:02,26,4
"aplikasi e-wallet terjelek , login 3 kali gagal mulu password ama link verifikasi udh bener , aplikasi idiot",sedih,OVO,2026-04-30 11:14:05,108,18
kenapa ya ovo sekarang buat bayar sm tf sering banget eror status nya proses trus gagal tolong lah buat apk ovo diperbaiki,sedih,OVO,2026-05-10 01:10:50,122,22
luarbiasaa,netral,Tokopedia,2026-02-18 16:15:38,10,1
Qris nya bermasalah. tolong di cek. sudah di bayar. di laporan masih proses. terima kasih. (untung sedikit jumlah pembayarannya). 🫢😂😂😂,senang,OVO,2026-05-08 09:47:33,134,20
cukup jelas,netral,DANA,2026-05-26 08:48:36,11,2
"gak banget deh, masa 2x uang ku ketarik? dicari di google jg gaada, gabisa di refund. tolong balikin uang saya ya, saya bingung minta bantuan di apknya, ga sesuai sm yg saya alamin, SAYA GAK MENCET APA APA TIBA TIBA TRANSAKSI, gajelas nih apk, gak lagi“ saya make ini.",stres,OVO,2026-04-17 13:24:11,268,49
aplikasi gk jelas. seller juga gk jelas. parahnya cs nya pun gk jelas. tiap ada event eror mulu. gk rekomen buat di download,sedih,Tokopedia,2026-03-09 21:03:25,124,23
aplikasi sering ngebug dan sistem pencarian driver tidak jelas bahkan driver selalu membatalkan pesanan padahal jarak titik jemput tidak jauh,stres,Gojek,2026-03-23 22:01:18,141,20
buat semua si oke.. tapi tolong dong ini drivernya kadang ada yg tb tb cancel tanpa ngomong pas lagi hectic bngt mungkin bisa di evaluasi gitu mungkin? soalnya ini dh beberap saya ngalamin,stres,Gojek,2026-05-04 06:38:53,188,33
"aplikasi sering error login sering gagal, transfer gagal terus aneh.. tapi giliran topup bisa kan aneh",sedih,OVO,2026-05-08 21:14:44,102,16
"aplikasi lemot banyakan eror , keuntungan sepihaknya banyak admin ga ngotak, g sesuai sama respon aplikasi nya , mending pakai dana atau gopay apk tolol",marah,OVO,2026-01-09 00:52:50,152,25
KEBIASAAN KALO MALEM ISI OVO TRANSAKSI BERHASIL TAPI SALDO GA NAMBAH NAMBAH..,senang,OVO,2026-04-25 04:00:55,77,12
"tolong di perbaiki lagi, tidak ada tombol pembatalan pesanan,proses refund nunggu hari kerja. tolong diperbaiki",stres,Tokopedia,2026-03-01 17:13:36,111,15
aplikasi bagus resmi sangat membantu,senang,OVO,2026-05-27 23:05:00,36,5
ongkir di toped sungguh ngk ngotak..barang seharga 80 ribu bisa jadi 200 ribu...kalah sama shoope...ongkir dgn harga masih wajar ..seharusnya toped harus seperti shoope...,netral,Tokopedia,2026-05-26 11:44:10,171,24
"Tolong di hilangkan Pencarian otomatisnya, Sumpah Demi ALLAH gua benci bener ni sama pencarian otomatisnya, tolonglah shopee hapuslah bug pencarian otomatis hapuslaaaah!!!!!!",marah,Shopee,2026-05-27 15:07:00,174,22
Inpo yang download karna ifen ml,sedih,TikTok,2023-03-23 07:42:49,32,6
1 j dulu.. sy masih masih marah.. akun yg dulu di blok sama admin tiktok.. padahal vidio sy semuanya kgk ad yg mekanggar.,marah,TikTok,2022-05-09 09:58:31,121,23
"percuma ngadain fitur pinjaman tapi pas mau upgrade OVO premier malah gak bisa², uninstall aja guys gk recommended",senang,OVO,2026-05-23 20:52:04,114,18
sangat puas belanja di shopee.aman murah cepat dan terpercaya,senang,Shopee,2026-05-22 07:54:07,61,9
suka banget akuu,senang,Tokopedia,2026-02-27 11:07:23,16,3
kenapa sih sekarang pengriman shopee jadi leley banget lama gak kaya biasanya,netral,Shopee,2026-05-18 18:27:28,77,12
"posisi drivernya sudah dekat terus tiba2 jauh itu gmna? gk sekali dua kali loh ini, jaringan jg oke tapi kok bisa gitu",netral,Gojek,2026-04-25 19:08:05,118,22
"parah ovo udah scamm tiba2 saldo pindah ke ovo nabung superbank, lgsung ku download superbank saldo 0.. tolong",sedih,OVO,2026-04-28 02:35:53,110,18
Pengiriman sesuai dan tepat waktu,netral,Shopee,2026-05-28 12:06:45,33,5
sangat bagus Terima kasih,senang,DANA,2026-05-25 20:27:31,25,4
sangat buruk banyak sekali biaya biaya!aplikasi payah,marah,OVO,2026-03-04 16:39:12,53,7
"parah banget.. dah 1 bulan lebih gangguan server mulu, pada bisa kerja ngga wooy... ?? banyak yg nggak bisa gunakan dananya di ovo neh 😡",marah,OVO,2026-02-17 08:11:16,136,25
effektif dan effisien ga ribet cari parkir,stres,Gojek,2026-05-19 15:55:40,42,7
dana oke punya,netral,DANA,2026-05-20 10:21:46,14,3
"kok jadi nge bug,,keluar sendiri pas klik chat penjual,,malah keluar dan tidak bisa login lagi,,hapus data lgin kembali baru bisa.intinya klik chat penjual ga bisa,,tolong di perbaiki",stres,Tokopedia,2026-03-12 09:18:03,183,27
"kami merasa terbantu denga hadir nya shoope,belanja mudah,dan murah,kualitas ok,bisa cod lagi,kalau ada kendala barang rusak,pengembalian barang dan dana cepat respon dengan pelayanan yang ramah ,top buat shopee,smoga sukses selama nya",senang,Shopee,2026-05-25 05:03:48,235,31
sngat memuaskan kan ...,senang,Shopee,2026-05-17 13:05:43,23,4
memindahkan akun yang sudah primer aja ga bisa-bisa.. trs bikin qris sudah 3 bulan ga jadi-jadi super payah nih dana👎👎👎. enakan gopay satset langsung jadi,marah,DANA,2026-05-25 15:54:15,154,25
"apk dongo,kepo bgt,duit duit gua,terserah gua mau tf ke siapa aja atau nominal berapa aja,malah dikatain aktivitas ga normal,dana urgent bego,jadi dilamain",netral,OVO,2026-03-15 19:06:45,155,22
habis update malah erorr sampai gak bisa dipakai buat bayar melalui aplikasi my pertamina,netral,OVO,2026-01-23 09:15:40,89,14
"ini kenapa ya aplikasi nya udah dari jam 9 malam ini smpai hampir jam 12 ga ada dapat driver, pesanannya juga udah di ubah sama ga pake promo masih aja ga dapat""driver dari tadi kecewa sih,mana posisinya lagi laper",sedih,Gojek,2026-04-24 23:44:47,214,39
"apk ga jelas. sekarang merugikan kedua belah pihak, pihak driver dan customer. dari driver selalu aja ga pernah komunikasi ke customer terkait narik atau tidaknya",sedih,Gojek,2026-03-29 22:51:26,162,25
"aplikasinya kurang bagus menurutku, aku baru aja top up ke dana sebesar Rp 380.000 dan keesokan harinya aku cek kembali isi dari saldoku justru berkurang Rp 140.000 dan hanya tersisa Rp 240.000. kejadian ini bukan hanya terjadi sekali tapi sudah beberapa kali hal seperti ini terjadi, benar-benar sangat mengecewakan",marah,DANA,2026-05-19 17:45:14,316,49
mau ganti nmr aja prosesnya gagal trus..aplikasi payah....lama bngat responnya...,marah,OVO,2026-02-02 20:19:32,81,10
Tiktok sangat keren😍,senang,TikTok,2023-06-10 01:41:04,20,3
"lawak nih CS nya komplein karena sudah pakek voucher tpi tidak dapat potongan, solve nya malah suruh update APK. lawak banget, apk udah terbaru, logikanya kalau belum update kebanyakan aplikasi tidak bisa dijalankan. yang salah sistemnya yang rugi konsumen. hadehh",sedih,Gojek,2026-03-24 15:21:16,264,40
tolong di perbaiki LG susah dapat driver Skali nya dapat lama jadi kesel,marah,Gojek,2026-03-30 22:29:38,72,13
Bagus bangettttttttt,senang,TikTok,2022-04-27 08:02:54,20,2
"jangan download aplikasi ini jika uang anda aman saya punya saldo tiba"" hilang waspada lah jangan download aplikasi ini",sedih,DANA,2026-05-23 18:07:14,119,19
Di update malah kebanyakan eror..aplikasi susah banget di buka..padahal jaringan stabil..buka yang lain gak masalah..hanya OVO aja yang riweh.. pembelian pulsa dan token listrik juga semakin mahal.. sadis,stres,OVO,2026-03-11 03:33:33,204,28
"tolol, jaringan bagus buat aplikasi lain bisa buka ovo doang setengah mati loadingnya",marah,OVO,2026-03-25 21:04:09,85,13
Lumayan 🙂🙂,netral,Tokopedia,2026-01-18 19:29:09,10,2
jangan pernah memasukkan dana berapapun di gopay karena dana saya lenyap total dan tidak ada pertanggungjawaban dari pihak gopay walapun sudah update jaminan saldo kembali uang saya yang saya taruh di gopay benar benar lenyap tidak ada konfirmasi otp atau apapun dan berhasil dibajak oleh seseorang yang melakukan transaksi pembayaran tagihan listrik dan pihak gopay lepas tangan dengan alasan kesalahan user,marah,Gojek,2026-03-25 06:44:37,408,61
terlalu lemot banget semakin parah,stres,OVO,2026-04-19 21:11:46,34,5
"Aplikasi ini semakin hari semakin sampah, sering sekali error ada gangguan di tololpedia.",marah,Tokopedia,2026-05-21 03:10:47,89,13
lemot gak ada misi salo gratis lagi,stres,OVO,2026-01-10 06:26:53,35,7
suka ada saat saya pesan barang ada barang yang lecet dan lumayan banyak lecetnya,netral,Shopee,2026-05-20 08:07:13,81,14
gak pernah mengecewakan,marah,Gojek,2026-04-11 04:46:15,23,3
"adminnya jelek, retur ditolak padahal sudah sesuai prosedur, dan buktinya sudah jelas. kenapa mereka sangat tidak adil?",netral,Shopee,2026-05-29 13:06:37,119,17
"saldo hangus, tidak bisa melakukan transaksi jangan download",sedih,OVO,2026-02-17 16:35:13,60,8
perjalanan lebih aman dan nyaman,netral,Gojek,2026-05-06 11:54:55,32,5
saya sudah mengunakan dana nerkali2 jelita agar membantu transaksi sy.trimakasih dana istri sya siti lailatul Qodriyah dan dana sy sndiri semuanya lancar2 saja.tkstrimakasih sy mengunakan dompet dana 2 akun 1punya sy dan ary punya istri saya Kok gak bisa di unduh gimna ini,senang,DANA,2026-05-23 16:24:11,273,43
"oke, bagus. rekomendasi lah buat belanja online. saran sering sering lah gratis ongkirnya.",netral,Tokopedia,2026-02-04 15:09:54,90,13
sangat bagus.dan membantu kita dalam berbelanja..discount dan gratis nya juga banyak..terimakasih,senang,Shopee,2026-05-17 17:23:59,97,11
"app gojek skrg kurang bagus... saya pernh pesen gojek driver yg dtng skligus 2 pdhl td pihak gojek yg mencarikan driver.. shrusnya jk customer sdng mencari driver app jgn tiba"" keluar dan mencari driver yg lain ini kan merugikan customer pdhl kslhan bukan di customer spenuhnya..",sedih,Gojek,2026-04-30 14:19:30,279,46
"knapa beberapa hari ini ovo ngeselin sekali, sdh upgrade setiap jam, masih aja trouble",marah,OVO,2026-02-16 02:32:26,86,14
sangat membantu konsumen,senang,Gojek,2026-03-29 16:23:28,24,3
pedia Keren 👍👍👍,senang,Tokopedia,2026-02-19 22:14:18,15,3
"Tokopedia kenapa no hp kita dijual.. banyak sekali spam telp masuk melakukan penipuan, temen saya hamari kena sbg reseller Tokopedia, dan saya sendiri ditelp sehari bisa 7x tolong diatasi ini IT tokopedia",marah,Tokopedia,2026-04-30 14:47:03,204,32
"Saya suka dan terbantu banget dengan adanya apl ini, tapi gara"" ini apl hp saya bleng! Rusak mati, 😭😭😭😭😭😭😭... tolong apl nya di perbaiki.. makin kesini makin hancur ni aplikasi.. baru tengah-tengah main game tiba-tiba keluar sering seperti itu terus sampai berkali kali merugikan banget tau nggak Tolong diperbaiki kualitasnya Oh iya ada lagi sering banget sering banget serem banget layar tiba-tiba nge-hang jadi putih kayak gitu baru mau order baru mau nge-game tiba-tiba layar ngeblank",marah,Shopee,2026-05-28 21:22:34,488,76
sangat membantu dlm segalanya,senang,DANA,2026-05-23 13:12:39,29,4
"josgandos....aman...pokok e sip lagh trimakasih bapak² godrive yang udah senantiasa antar dan jemput kami..sehat,hati² dan lancar rejeki sarangeeeee🧡",senang,Gojek,2026-05-20 08:41:04,149,18
belanja lumayan banyak ongkir gratis nya.,netral,Shopee,2026-05-20 20:07:23,41,6
sangat mudah dan sangat membantu,senang,DANA,2026-05-19 15:50:39,32,5
Penghibur meringankan kesedihan,sedih,TikTok,2023-10-05 14:37:58,31,3
percuma kasih vc tapi sekali dua kali pakek selalu terdeteksi aktivitas tidak wajar.,netral,Shopee,2026-05-25 22:01:32,84,13
saya suka belanja di shopee tapi sekarang saya kecewa shopee saya tidak bisa di cod lagi,sedih,Shopee,2026-05-20 21:29:51,88,16
"banyak sekali video2 yang ga berhubungan dgn belanja,mau belanja online jadi ribet terganggu video ga jelas",stres,Shopee,2026-05-16 16:17:24,107,16
sangat memuaskAn,senang,DANA,2026-05-19 20:03:37,16,2
"tolong grafik emas hari sabtu dan minggu tetap jalan, jadi kami sebagai pembeli atau penjual emas bisa selalu tau pergerakan naik turunnya emas. semoga aplikasi DANA bisa lebih maju",netral,DANA,2026-05-24 23:34:55,181,29
tolong di upgrde lagi,stres,DANA,2026-05-21 12:44:51,21,4
"Apinya bikin hp ku lemot dari sinyal sampai apk yg lain,lebih baik apk yg dulu lebih bagus dan selalu ada Kata tindak ada tanggapan",stres,TikTok,2024-11-12 11:30:07,131,24
"ini kenapa ini mau beli obat harus chat dokter dulu, oke lah sebetulnya ga masalah, tapi kenapa pas resep keluar harga nya jadi di mark up? udah gitu resepnya cuma bisa dipake di apotek yang ditentukan.",marah,Tokopedia,2026-04-01 12:52:42,202,36
Aplikasinya makin jelek aja. internet kenceng setiap klik notif tidak ada internet selalu muncul. tadi nya bagus ni aplikasi. tapi skrg makin seperti sampah saja.,marah,Tokopedia,2026-04-05 10:40:22,162,25
"Maaf jadi bintang 1, iklan di YouTube sangat tidak kreatif, menurunkan citra, sangat sampah",marah,OVO,2026-03-07 15:56:25,91,14
plis ini tanggal 29 Maret tiba2 saldo gw sisa 51 perak .. knpa ini astaghfirullah.. plis benerin noh apk nya bikin orang rugi banget sumpah.. pas gw bayar kok saldo kurang gimna ga kesel coba,marah,OVO,2026-03-29 03:31:26,191,35
ini app kenapa jadi busuk begini. di bucka Crash terus udah install uninstall hapus data dll. uninstall aja lah pindah ke shopee,stres,Tokopedia,2026-03-12 04:15:42,128,22
"apa apaan ini,masa aplikasi isi logonya hilang semua jadi bingung mau melakukan pembelian, kirain koneksi pas cek koneksi ternyata lancar dan kencang, maaf kasih bintang 2, kecewa udh sebulanan tidak ada perubahan",sedih,OVO,2026-01-12 21:44:07,213,32
"di awal... naik ojek motor murah hemat, beli pulsa, token dll. eh makin kesini jadi serba mihil 2x lipat ditambah lg stngah lipat... kacau PINDAH AH ke sebelah wkwk",netral,Gojek,2026-05-24 14:24:37,164,29
transaksinya sering gagal,sedih,OVO,2026-02-13 18:09:29,25,3
aku sangat senang dgn aplikasih ini,senang,Tokopedia,2026-03-04 09:25:06,35,6
Sampai saat ini bagus cuma kadang lemot untuk pemutaran videonya,stres,TikTok,2024-01-06 19:59:29,64,10
sya pesan hp samsung s ultra sesuai gmbr tkt nya tdk sesuai barang nya jg gmbr poating hrga tdk sesuai jg rugi,sedih,Tokopedia,2026-02-28 15:28:47,110,22
Bgus sih apk nya cuman kok susah banget fyp jadi males upload vidio,stres,TikTok,2022-03-21 01:32:20,67,13
kok bisa orang affiliate udah dari 4 tahun malah di blokir aneh aneh padahal ayah saya usaha sampingan affiliate buat mencukupi kebutuhan kok malah di blokir aneh aneh padahal udah lumayan,netral,Shopee,2026-05-29 18:52:07,188,31
barang bagus berkualitas semoga sesuai promosi,netral,Tokopedia,2026-02-09 18:02:58,46,6
"aplikasi sampah, narik dari dompet tunai ke ovo, saldo ke potong tapi engga masuk ke ovo. proses nya sulit, ribet, dan bertele"". padahal pas Mao penarikan ada nomor ovo nya, alesan pake masuk ke nomor yang lama.",marah,OVO,2026-02-23 19:11:02,211,37
tokopedia selalu memuaskan..selalu ada ongkir gratis dan diskon belanja serta promo yg selalu ada..sukses slalu buat tokopedia the best...,senang,Tokopedia,2025-12-26 13:05:51,138,19
"mesan gofood, kelamaan ga dapat driver malah ga bisa batalin, 1 jam setengah nungguin. perbaiki lagi fiturnya",stres,Gojek,2026-04-19 23:12:28,109,17
"gajelas, masa muncul peringatan aplikasi/perangkat dimodifikasi padahal apk download di play store dan perangkat gapernah sama sekali di root",sedih,OVO,2026-04-16 14:56:08,141,19
saat ini oke okey sajaa....,netral,DANA,2026-05-28 00:07:05,27,5
Tutup aja omon omon susah pecairan driver bayar sendiri payah,marah,Gojek,2026-05-01 11:35:01,61,10
aplikasi brisik. notif sampah tidak penting berulang spam sampahhhhh,marah,Tokopedia,2026-01-14 16:00:39,68,9
"saya meminta refund atas transaksi yg gagal ternyata di persulit, di minta top up di ovo dan gopay supaya dana kembali ternyata tidak ada bahkan setelah sy top up semua saldo saya menghilang",sedih,OVO,2026-02-03 10:40:18,190,33
tolong shopefoodnya diperbaiki harga awal pakai diskon murah keluar apk balik lgi tiba tiba mahal beda harga lagi,stres,Shopee,2026-05-23 11:00:57,113,18
"ovo gak jelas banget sekarang, gak bisa login, verifikasi lewat link WhatsApp udah di klik di arahkan lagi ke aplikasi ovo tapi harus masukan lagi no hp, dan terus berulang prosesnya, verifikasi gak berujung 😥😢😤😒",stres,OVO,2026-05-17 08:33:49,212,35
terima kasih banyak,senang,Gojek,2026-05-02 17:06:46,19,3
udh kecewa bgt sama shoope mengelola toko yang dijual.beli lcd 2x ditoko yg berbeda sama aja Dateng² barang rusak.pengembalian barang ribet kalo memang dari tokonya ga mau balikin bilang aja ka ga usah di bolak balik minta kirim bukti pengiriman.didata shopee udh ada bukti pick up barang dari kurir pengiriman nomor resi dan sebagainya.trus juga ga amanah kurirnya minta penjemputan untuk pengembalian barang.kurirnya blom Dateng udah penjemputan barang gagal.pokoknya kecewa bgt sama shoope,sedih,Shopee,2026-05-27 07:33:24,492,73
